pathogenid,direct,direct_sexual,direct_vertical,indirect,fecal_oral,ingestion,inhalation,environment,vector,name
2065037,0,1,0,1,1,1,0,0,0,torque teno mini virus 11
2065038,0,1,0,1,1,1,0,0,0,torque teno mini virus 12
27491970,0,1,0,1,1,1,0,0,0,torque teno mini virus 18
4067839,0,1,0,1,1,1,0,0,0,torque teno mini virus 2
4067840,0,1,0,1,1,1,0,0,0,torque teno mini virus 3
4067841,0,1,0,1,1,1,0,0,0,torque teno mini virus 4
4067842,0,1,0,1,1,1,0,0,0,torque teno mini virus 5
4067843,0,1,0,1,1,1,0,0,0,torque teno mini virus 6
4067844,0,1,0,1,1,1,0,0,0,torque teno mini virus 7
4067845,0,1,0,1,1,1,0,0,0,torque teno mini virus 8
4067846,0,1,0,1,1,1,0,0,0,torque teno mini virus 9
3553721,0,1,0,1,1,1,0,0,0,ttv-like mini virus
4067850,1,1,0,1,1,1,0,0,0,torque teno tupaia virus
4067851,0,1,0,1,1,1,0,0,0,torque teno tamarin virus
4067853,0,1,0,1,1,1,0,0,0,torque teno felis virus
2065043,0,1,0,1,1,1,0,0,0,torque teno felis virus 2
3877756,1,1,0,1,1,1,0,0,0,torque teno midi virus
4067848,1,1,0,1,1,1,0,0,0,torque teno midi virus 1
2065051,1,1,0,1,1,1,0,0,0,torque teno midi virus 10
2065052,1,1,0,1,1,1,0,0,0,torque teno midi virus 11
2065053,1,1,0,1,1,1,0,0,0,torque teno midi virus 12
2065054,1,1,0,1,1,1,0,0,0,torque teno midi virus 13
2065055,1,1,0,1,1,1,0,0,0,torque teno midi virus 14
2065056,1,1,0,1,1,1,0,0,0,torque teno midi virus 15
4067849,1,1,0,1,1,1,0,0,0,torque teno midi virus 2
2065044,1,1,0,1,1,1,0,0,0,torque teno midi virus 3
2065045,1,1,0,1,1,1,0,0,0,torque teno midi virus 4
2065046,1,1,0,1,1,1,0,0,0,torque teno midi virus 5
2065047,1,1,0,1,1,1,0,0,0,torque teno midi virus 6
2065048,1,1,0,1,1,1,0,0,0,torque teno midi virus 7
2065049,1,1,0,1,1,1,0,0,0,torque teno midi virus 8
2065050,1,1,0,1,1,1,0,0,0,torque teno midi virus 9
4169151,0,1,0,1,1,1,0,0,0,torque teno sus virus
4067855,0,1,0,1,1,1,0,0,0,torque teno sus virus 1a
4067856,0,1,0,1,1,1,0,0,0,torque teno sus virus 1b
26351220,0,1,0,1,1,1,0,0,0,torque teno sus virus k2
1968861,0,1,0,1,1,1,0,0,0,torque teno sus virus k2a
27247234,0,1,0,1,1,1,0,0,0,torque teno sus virus k2b
4015555,0,1,0,1,1,1,0,0,0,torque teno zalophus virus 1
27298818,0,1,0,1,1,1,0,0,0,torque teno equus virus 1
2483303,0,1,0,1,1,1,0,0,0,dog torquevirus 5
4067854,0,1,0,1,1,1,0,0,0,torque teno canis virus
27414310,0,0,1,0,1,1,0,0,0,bat associated circovirus 4
27464166,0,0,1,0,1,1,0,0,0,bat associated cyclovirus 14
27464168,0,0,1,0,1,1,0,0,0,bat associated cyclovirus 15
27697599,0,0,1,0,1,1,0,0,0,bat associated cyclovirus 16
26205124,0,0,1,0,1,1,0,0,0,bat circovirus
3525589,0,0,1,0,1,1,0,0,0,beak and feather disease virus
3618134,0,0,1,0,1,1,0,0,0,canary circovirus
26317808,0,0,1,0,1,1,0,0,0,canine circovirus
3780359,0,0,1,0,1,1,0,0,0,duck circovirus
3848722,0,0,1,0,1,1,0,0,0,finch circovirus
3621128,0,0,1,0,1,1,0,0,0,goose circovirus
26201258,0,0,1,0,1,1,0,0,0,gouldian finch circovirus
3848721,0,0,1,0,1,1,0,0,0,gull circovirus
23539168,0,0,1,0,1,1,0,0,0,pigeon circovirus
3470921,0,1,1,0,1,1,0,0,0,porcine circovirus
3609825,0,0,1,0,1,1,0,0,0,porcine circovirus 1
3539534,0,1,1,0,1,1,0,0,0,porcine circovirus 2
3799245,0,0,1,0,1,1,0,0,0,raven circovirus
3803014,0,0,1,0,1,1,0,0,0,starling circovirus
3902353,0,0,1,0,1,1,0,0,0,swan circovirus
26201260,0,0,1,0,1,1,0,0,0,zebra finch circovirus
26747895,0,0,0,0,1,1,0,0,0,feline associated cyclovirus 1
27394608,0,0,0,0,1,1,0,0,0,horse associated cyclovirus 1
27307312,0,0,0,0,1,1,0,0,0,human associated cyclovirus 11
26321396,0,0,0,0,1,1,0,0,0,human associated cyclovirus 8
24584726,1,0,1,0,1,1,1,0,0,avian gyrovirus 2
3437778,1,0,1,0,1,1,1,0,0,chicken anemia virus
2218660,1,0,1,0,1,1,1,0,0,gyrovirus 10
2547963,1,0,1,0,1,1,1,0,0,gyrovirus 11
2583049,1,0,1,0,1,1,1,0,0,gyrovirus 3
27238812,1,0,1,0,1,1,1,0,0,gyrovirus 4
2583050,1,0,1,0,1,1,1,0,0,gyrovirus 6
27463524,0,0,0,0,0,0,0,0,0,human associated gemykibivirus 4
27492676,0,0,0,0,0,0,0,0,0,human associated gemykibivirus 5
27407022,0,0,0,0,0,0,0,0,0,human associated gemyvongvirus 1
26747873,1,0,0,0,0,0,1,0,0,arctic fox amdovirus
25911109,1,0,0,0,0,0,1,0,0,carnivore amdoparvovirus 1
26552469,1,0,0,0,0,0,1,0,0,carnivore amdoparvovirus 2
27305904,1,0,0,0,0,0,1,0,0,carnivore amdoparvovirus 3
26200954,1,0,0,0,1,1,1,0,0,galliform aveparvovirus 1
26205118,1,0,0,0,0,0,1,0,0,bat bocavirus
26747411,1,0,0,0,0,0,1,0,0,canine bocavirus
26747643,1,0,0,0,0,0,1,0,0,canine bocavirus 3
3784819,1,0,0,0,0,0,1,0,0,carnivore bocaparvovirus 1
26318076,1,0,0,0,0,0,1,0,0,carnivore bocaparvovirus 3
26747773,1,0,0,0,0,0,1,0,0,carnivore bocaparvovirus 4
26747687,1,0,0,0,0,0,1,0,0,fox bocavirus
4032202,1,0,0,0,0,0,1,0,0,human bocavirus 4
27502044,1,0,0,0,0,0,1,0,0,human bufavirus
27742799,1,0,0,0,0,0,1,0,0,miniopterus fuliginosus bocavirus
24641367,1,0,0,0,0,0,1,0,0,pinniped bocaparvovirus 1
24641369,1,0,0,0,0,0,1,0,0,pinniped bocaparvovirus 2
27064412,1,0,0,0,0,0,1,0,0,porcine bocavirus
24649679,1,0,0,0,0,0,1,0,0,porcine bocavirus 4
26343680,1,0,0,0,0,0,1,0,0,porcine bocavirus 5
26205402,1,0,0,0,0,0,1,0,0,primate bocaparvovirus 1
26205640,1,0,0,0,0,0,1,0,0,primate bocaparvovirus 2
27190778,1,0,0,0,0,0,1,0,0,rabbit bocaparvovirus
26303126,1,0,0,0,0,0,1,0,0,rat bocavirus
3435406,1,0,0,0,0,0,1,0,0,ungulate bocaparvovirus 1
26355740,1,0,0,0,0,0,1,0,0,ungulate bocaparvovirus 2
26355742,1,0,0,0,0,0,1,0,0,ungulate bocaparvovirus 3
26553217,1,0,0,0,0,0,1,0,0,ungulate bocaparvovirus 5
27718775,1,0,0,0,0,0,1,0,0,ungulate bocaparvovirus 6
27786500,1,0,0,1,1,1,0,0,0,eidolon helvum parvovirus 2
27064458,1,0,0,1,1,1,0,0,0,porcine parvovirus 7
4083126,1,0,1,0,1,1,0,0,0,ungulate copiparvovirus 2
26552295,1,0,0,0,0,0,1,0,0,adeno-associated dependoparvovirus a
26552297,1,0,0,0,0,0,1,0,0,adeno-associated dependoparvovirus b
3736135,1,0,0,0,0,0,1,0,0,adeno-associated virus
3795985,1,0,0,1,0,0,1,0,0,anseriform dependoparvovirus 1
3795984,1,0,0,0,0,0,1,0,0,avian dependoparvovirus 1
4095360,1,0,0,0,0,0,1,0,0,chiropteran dependoparvovirus 1
26747689,1,0,0,0,0,0,1,0,0,fox adeno-associated virus
3795592,1,0,0,0,0,0,1,0,0,mouse adeno-associated virus 1
26552931,1,0,0,0,0,0,1,0,0,pinniped dependoparvovirus 1
3795593,1,0,0,0,0,0,1,0,0,rat adeno-associated virus 1
26205642,1,0,0,0,0,0,1,0,0,primate erythroparvovirus 1
3446955,1,0,0,0,0,0,1,0,0,primate erythroparvovirus 2
26747693,1,0,0,0,1,1,1,0,0,fox parvovirus
27810616,1,0,0,0,1,1,1,0,0,hipposideros pratti parvovirus
3784821,1,0,0,0,1,1,1,0,0,human bocavirus
27810618,1,0,0,0,1,1,1,0,0,miniopterus schreibersii parvovirus
27810620,1,0,0,0,1,1,1,0,0,myotis ricketti parvovirus
27860016,1,0,0,0,1,1,1,0,0,rangifer tarandus granti parvovirus
27722105,1,0,0,0,1,1,1,0,0,sea otter parvovirus 1
27327870,1,0,0,0,1,1,1,0,0,slow loris parvovirus 1
27222176,1,0,0,0,1,1,1,0,0,artibeus jamaicensis parvovirus 1
26205220,1,0,0,0,1,1,1,0,0,bat parvovirus
26523804,1,0,0,0,1,1,1,0,0,bufavirus-1
26523806,1,0,0,0,1,1,1,0,0,bufavirus-2
26523836,1,0,0,0,1,1,1,0,0,bufavirus-3
27064460,1,0,0,0,1,1,1,0,0,porcine bufavirus
27064414,1,0,0,0,1,1,1,0,0,porcine partetravirus
25911279,1,0,0,0,1,1,1,1,0,carnivore protoparvovirus 1
27440409,1,0,0,0,1,1,1,0,0,chiropteran protoparvovirus 1
3435408,1,0,0,0,1,1,1,0,0,feline parvovirus
3465118,1,0,0,0,1,1,1,0,0,hamster parvovirus
27327782,1,0,0,0,1,1,1,0,0,livingstone bufavirus
27440397,1,0,0,0,1,1,1,0,0,megabat bufavirus 2
27614199,1,0,0,0,1,1,1,0,0,mfuwe bufavirus
27327780,1,0,0,0,1,1,1,0,0,mpulungu bufavirus
27064386,1,0,0,0,1,1,1,0,0,porcine parvovirus 2
27064388,1,0,0,0,1,1,1,0,0,porcine parvovirus 3
27064420,1,0,0,0,1,1,1,0,0,porcine parvovirus 5
27064432,1,0,0,0,1,1,1,0,0,porcine parvovirus 6
26302866,1,0,0,0,1,1,1,0,0,rat minute virus
3435425,1,0,0,0,1,1,1,0,0,rodent protoparvovirus 1
26745923,1,0,0,0,1,1,1,0,0,seal parvovirus
27614211,1,0,0,0,1,1,1,0,0,solwezi bufavirus
26201224,1,0,0,0,1,1,1,0,0,turkey parvovirus 1078
3435429,1,0,0,0,1,1,1,0,0,ungulate protoparvovirus 1
26319152,1,0,0,0,1,1,1,0,0,chiropteran tetraparvovirus 1
3748335,1,0,1,1,1,1,1,0,0,primate tetraparvovirus 1
26355746,1,0,0,0,1,1,1,0,0,ungulate tetraparvovirus 1
3933119,1,0,0,0,1,1,1,0,0,ungulate tetraparvovirus 2
26355748,1,0,0,0,1,1,1,0,0,ungulate tetraparvovirus 3
26355750,1,0,0,0,1,1,1,0,0,ungulate tetraparvovirus 4
27623029,0,0,0,0,0,0,0,0,0,human smacovirus 1
26205554,0,0,0,0,0,0,0,0,0,gorilla smacovirus
27627521,0,0,0,0,0,0,0,0,0,black howler monkey smacovirus
26205624,0,0,0,0,0,0,0,0,0,chimpanzee smacovirus
27342242,0,0,0,0,0,0,0,0,0,lemur smacovirus
3435730,1,0,0,0,1,1,0,1,0,infectious bursal disease virus
4196498,1,0,0,0,0,0,0,0,0,chicken proventricular necrosis virus
25871175,0,0,0,0,1,1,0,0,0,bovine picobirnavirus
25871185,0,0,0,0,1,1,0,0,0,chicken picobirnavirus
25871209,0,0,0,0,1,1,0,0,0,dromedary picobirnavirus
25871225,0,0,0,0,1,1,0,0,0,feline picobirnavirus
25871229,0,0,0,0,1,1,0,0,0,fox picobirnavirus
3620988,0,0,0,0,1,1,0,0,0,human picobirnavirus
25871279,0,0,0,0,1,1,0,0,0,otarine picobirnavirus
3886774,0,0,0,0,1,1,0,0,0,porcine picobirnavirus
3572356,0,0,0,0,1,1,0,0,0,rabbit picobirnavirus
26201234,0,0,0,0,1,1,0,0,0,turkey picobirnavirus
3472021,0,0,0,0,0,0,0,0,1,colorado tick fever virus
3499249,0,0,0,0,0,0,0,0,1,eyach virus
3460146,0,0,0,0,0,0,0,0,1,african horse sickness virus
26532154,0,0,0,0,0,0,0,0,1,baku virus
3460148,1,0,0,0,0,0,0,0,1,bluetongue virus
22681827,0,0,0,0,0,0,0,0,1,changuinola virus
3460152,0,0,0,0,0,0,0,0,1,epizootic hemorrhagic disease virus
3671890,0,0,0,0,0,0,0,0,1,equine encephalosis virus
3460154,0,0,0,0,0,0,0,0,1,eubenangee virus
3674497,0,0,0,0,0,0,0,0,1,great island virus
26532146,0,0,0,0,0,0,0,0,1,heramatsu virus
22683139,0,0,0,0,0,0,0,0,1,lebombo virus
3906921,0,0,0,0,0,0,0,0,1,middle point orbivirus
26532144,0,0,0,0,0,0,0,0,1,mobuck virus
22683091,0,0,0,0,0,0,0,0,1,orungo virus
3460156,0,0,0,0,0,0,0,0,1,palyam virus
3809306,0,0,0,0,0,0,0,0,1,peruvian horse sickness virus
26532140,0,0,0,0,0,0,0,0,1,sathuvachari virus
3763440,0,0,0,0,0,0,0,0,1,yunnan orbivirus
3456925,1,0,0,0,1,1,1,0,0,avian orthoreovirus
3522003,1,0,0,0,1,1,1,0,0,baboon orthoreovirus
4050298,1,0,0,0,1,1,1,0,0,broome virus
3804442,1,0,0,0,1,1,1,0,0,mammalian orthoreovirus
3595788,1,0,0,0,1,1,1,0,0,nelson bay orthoreovirus
25926061,1,0,0,0,1,1,1,0,0,pteropine orthoreovirus
27858726,1,0,0,0,1,1,1,0,0,tvarminne avian virus
26205252,0,0,0,0,1,1,0,1,0,bat rotavirus
24641372,0,0,0,0,1,1,0,1,0,california sea lion rotavirus 1
3435648,0,0,0,0,1,1,0,1,0,equine rotavirus
3435622,0,0,0,0,1,1,0,1,0,feline rotavirus
26747775,0,0,0,0,1,1,0,1,0,feline rotavirus viseu
27725495,0,0,0,0,1,1,0,1,0,human rotavirus
3442126,0,0,0,0,1,1,0,1,0,murine rotavirus
3442995,0,0,0,0,1,1,0,1,0,rotavirus a
3442996,0,0,0,0,1,1,0,1,0,rotavirus b
3454045,0,0,0,0,1,1,0,1,0,rotavirus c
3789868,0,0,0,0,1,1,0,1,0,rotavirus d
3655237,0,0,0,0,1,1,0,1,0,rotavirus f
26346512,0,0,0,0,1,1,0,1,0,rotavirus h
26745797,0,0,0,0,1,1,0,1,0,rotavirus i
3525422,0,0,0,0,0,0,0,0,1,banna virus
3572703,0,0,0,0,0,0,0,0,1,kadipiro virus
3712150,0,0,0,0,0,0,0,0,1,liao ning virus
3435819,1,1,1,0,0,0,1,0,0,alphaarterivirus equid
26302980,1,1,0,1,0,0,1,0,0,norway rat arterivirus
3442132,1,1,1,1,0,1,1,0,0,porcine reproductive and respiratory syndrome virus
27467906,1,1,0,1,0,0,1,0,0,rodent arterivirus
26205528,1,1,0,1,0,0,1,0,0,southwest baboon virus 1
26303110,1,1,0,1,0,0,1,0,0,betaarterivirus chinrav 1
3435821,1,1,0,1,0,0,1,0,0,gammaarterivirus lacdeh
3456873,1,1,0,1,0,0,1,0,0,deltaarterivirus hemfev
27220424,1,1,0,1,0,0,1,0,0,kappaarterivirus wobum
27388952,1,1,0,1,0,0,1,0,0,deltaarterivirus pejah
26205532,1,1,0,1,0,0,1,0,0,thetaarterivirus kafuba
26205526,1,1,0,1,0,0,1,0,0,thetaarterivirus mikelba 1
27699795,0,0,0,0,1,1,0,0,0,bastrovirus bas-1
1906171,0,0,0,0,1,1,0,0,0,bastrovirus bas-2
2025398,0,0,0,0,1,1,0,0,0,bastrovirus bas-3
26205112,0,0,0,0,1,1,0,0,0,bat astrovirus
2169486,0,0,0,0,1,1,0,0,0,bat bastrovirus
4220459,0,0,0,0,1,1,0,0,0,bottlenose dolphin astrovirus 2
4220461,0,0,0,0,1,1,0,0,0,bottlenose dolphin astrovirus 4
4220462,0,0,0,0,1,1,0,0,0,bottlenose dolphin astrovirus 5
4220463,0,0,0,0,1,1,0,0,0,bottlenose dolphin astrovirus 6
4220464,0,0,0,0,1,1,0,0,0,bottlenose dolphin astrovirus 7
4220465,0,0,0,0,1,1,0,0,0,bottlenose dolphin astrovirus 8
26745673,0,0,0,0,1,1,0,0,0,bovine astrovirus neuros1
24641359,0,0,0,0,1,1,0,0,0,california sea lion astrovirus 10
24641360,0,0,0,0,1,1,0,0,0,california sea lion astrovirus 11
4032422,0,0,0,0,1,1,0,0,0,california sea lion astrovirus 3
24641361,0,0,0,0,1,1,0,0,0,california sea lion astrovirus 4
24641362,0,0,0,0,1,1,0,0,0,california sea lion astrovirus 5
24641363,0,0,0,0,1,1,0,0,0,california sea lion astrovirus 6
24641364,0,0,0,0,1,1,0,0,0,california sea lion astrovirus 7
24641365,0,0,0,0,1,1,0,0,0,california sea lion astrovirus 8
24641366,0,0,0,0,1,1,0,0,0,california sea lion astrovirus 9
24568841,0,0,0,0,1,1,0,0,0,feral pigeon astrovirus
26747691,0,0,0,0,1,1,0,0,0,fox astrovirus
26747685,0,0,0,0,1,1,0,0,0,fox astrovirus f4
2461425,0,0,0,0,1,1,0,0,0,goat astrovirus
2039492,0,0,0,0,1,1,0,0,0,house shrew astrovirus
27079817,0,0,0,0,1,1,0,0,0,human astrovirus
27425849,0,0,0,0,1,1,0,0,0,megaerops kusnotoi astrovirus
27742755,0,0,0,0,1,1,0,0,0,miniopterus fuliginosus astrovirus
1195280,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 1
1195281,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 10
1195282,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 11
1195283,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 12
1195284,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 13
1195285,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 2
1195286,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 3
1195287,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 4
1195288,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 5
1195289,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 6
1195290,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 7
1195291,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 8
1195292,0,0,0,0,1,1,0,0,0,miniopterus schreibersii astrovirus 9
4220466,0,0,0,0,1,1,0,0,0,minke whale astrovirus 1
26302812,0,0,0,0,1,1,0,0,0,murine astrovirus
2171379,0,0,0,0,1,1,0,0,0,murine astrovirus 1
2171380,0,0,0,0,1,1,0,0,0,murine astrovirus 2
1195368,0,0,0,0,1,1,0,0,0,myotis ricketti astrovirus 1
4220468,0,0,0,0,1,1,0,0,0,orca astrovirus 1
2576226,0,0,0,0,1,1,0,0,0,passerine astrovirus 1
2576227,0,0,0,0,1,1,0,0,0,passerine astrovirus 2
2576228,0,0,0,0,1,1,0,0,0,passerine astrovirus 3
2576229,0,0,0,0,1,1,0,0,0,passerine astrovirus 4
24657742,0,0,0,0,1,1,0,0,0,porcine astrovirus 5
2588662,0,0,0,0,1,1,0,0,0,porcine bastrovirus
26205652,0,0,0,0,1,1,0,0,0,primate astrovirus
2039491,0,0,0,0,1,1,0,0,0,rat astrovirus
2126056,0,0,0,0,1,1,0,0,0,rhesus monkey astrovirus
2108207,0,0,0,0,1,1,0,0,0,rhinolophus ferrumequinum astrovirus
2108208,0,0,0,0,1,1,0,0,0,rhinolophus pusillus astrovirus
1195369,0,0,0,0,1,1,0,0,0,rhinolophus sinicus astrovirus 1
2565393,0,0,0,0,1,1,0,0,0,ruddy turnstone astrovirus
27803974,0,0,0,0,1,1,0,0,0,shorebird astrovirus
2050009,0,0,0,0,1,1,0,0,0,shrew astrovirus
2220003,0,0,0,0,1,1,0,0,0,sichuan takin astrovirus
2529473,0,0,0,0,1,1,0,0,0,tasmanian devil-associated astrovirus 1
1195375,0,0,0,0,1,1,0,0,0,tylonycteris robustula astrovirus 1
26745739,0,0,0,0,1,1,0,0,0,water buffalo astrovirus
24568842,0,0,0,0,1,1,0,0,0,wood pigeon astrovirus
26552355,0,0,0,0,1,1,0,0,0,avastrovirus 1
26552357,0,0,0,0,1,1,0,0,0,avastrovirus 2
26200944,0,0,0,0,1,1,0,0,0,avastrovirus 3
26201192,0,0,0,0,1,1,0,0,0,avian nephritis virus
4028201,0,0,0,0,1,1,0,0,0,avian nephritis virus 3
3791609,0,0,0,0,1,1,0,0,0,chicken astrovirus
3974186,0,0,0,0,1,1,0,0,0,chicken astrovirus 2
27501724,0,0,0,0,1,1,0,0,0,duck astrovirus 3
4194785,0,0,0,0,1,1,0,0,0,duck astrovirus gii.a
3805435,0,0,0,0,1,1,0,0,0,duck hepatitis virus 3
26748071,0,0,0,0,1,1,0,0,0,feline avastrovirus
26201200,0,0,0,0,1,1,0,0,0,goose astrovirus
28075127,0,0,0,0,1,1,0,0,0,guinea fowl astrovirus
2161797,0,0,0,0,1,1,0,0,0,marmot astrovirus 1
2161798,0,0,0,0,1,1,0,0,0,marmot astrovirus 2
2161799,0,0,0,0,1,1,0,0,0,marmot astrovirus 3
2161800,0,0,0,0,1,1,0,0,0,marmot astrovirus 4
2161801,0,0,0,0,1,1,0,0,0,marmot astrovirus 5
2161802,0,0,0,0,1,1,0,0,0,marmot astrovirus 6
27864762,0,0,0,0,1,1,0,0,0,mink avastrovirus
2592511,0,0,0,0,1,1,0,0,0,pink-eared duck avastrovirus
2592512,0,0,0,0,1,1,0,0,0,red-necked stint avastrovirus
3512919,0,0,0,0,1,1,0,0,0,turkey astrovirus
3756647,0,0,0,0,1,1,0,0,0,turkey astrovirus 3
3977363,0,0,0,0,1,1,0,0,0,bat astrovirus 1
4220460,0,0,0,0,1,1,0,0,0,bottlenose dolphin astrovirus 3
23539052,0,0,0,0,1,1,0,0,0,bovine astrovirus
26316980,0,0,0,0,1,1,0,0,0,burkina faso astrovirus
26747467,0,0,0,0,1,1,0,0,0,canine astrovirus
26552463,0,0,0,0,1,1,0,0,0,canine astrovirus 1
3958925,0,0,0,0,1,1,0,0,0,cheetah astrovirus 1
24330059,0,0,0,0,1,1,0,0,0,dog astrovirus
27660195,0,0,0,0,1,1,0,0,0,dromedary astrovirus
26328080,0,0,0,0,1,1,0,0,0,feline astrovirus 2
26748073,0,0,0,0,1,1,0,0,0,feline mamastrovirus
4063617,0,0,0,0,1,1,0,0,0,hmo astrovirus a
4063618,0,0,0,0,1,1,0,0,0,hmo astrovirus b
4063619,0,0,0,0,1,1,0,0,0,hmo astrovirus c
26552795,0,0,0,0,1,1,0,0,0,mamastrovirus 1
3688849,0,0,0,0,1,1,0,0,0,mamastrovirus 10
4032420,0,0,0,0,1,1,0,0,0,mamastrovirus 11
4021711,0,0,0,0,1,1,0,0,0,mamastrovirus 12
3512921,0,0,0,0,1,1,0,0,0,mamastrovirus 13
1239578,0,0,0,0,1,1,0,0,0,mamastrovirus 14
4021712,0,0,0,0,1,1,0,0,0,mamastrovirus 15
1239580,0,0,0,0,1,1,0,0,0,mamastrovirus 16
4021665,0,0,0,0,1,1,0,0,0,mamastrovirus 17
1239582,0,0,0,0,1,1,0,0,0,mamastrovirus 18
4021703,0,0,0,0,1,1,0,0,0,mamastrovirus 19
3520753,0,0,0,0,1,1,0,0,0,mamastrovirus 2
26552797,0,0,0,0,1,1,0,0,0,mamastrovirus 3
27509451,0,0,0,0,1,1,0,0,0,mamastrovirus 4
27509453,0,0,0,0,1,1,0,0,0,mamastrovirus 5
27509455,0,0,0,0,1,1,0,0,0,mamastrovirus 6
4032419,0,0,0,0,1,1,0,0,0,mamastrovirus 7
1239572,0,0,0,0,1,1,0,0,0,mamastrovirus 8
4115924,0,0,0,0,1,1,0,0,0,mamastrovirus 9
4220467,0,0,0,0,1,1,0,0,0,minke whale astrovirus 2
27064444,0,0,0,0,1,1,0,0,0,porcine astrovirus 1
27064382,0,0,0,0,1,1,0,0,0,porcine astrovirus 2
27064424,0,0,0,0,1,1,0,0,0,porcine astrovirus 3
27064384,0,0,0,0,1,1,0,0,0,porcine astrovirus 4
1961665,0,0,0,0,1,1,0,0,0,qinghai Himalayan marmot astrovirus 1
1961666,0,0,0,0,1,1,0,0,0,qinghai Himalayan marmot astrovirus 2
1914442,0,0,0,0,1,1,0,0,0,rodent astrovirus
4032423,0,0,0,0,1,1,0,0,0,steller sea lion astrovirus 1
26201212,1,0,0,0,1,1,0,0,0,bavaria virus
26205122,1,0,0,0,1,1,0,0,0,bat calicivirus
27598650,1,0,0,0,1,1,0,0,0,ferret badger calicivirus
4033158,1,0,0,0,1,1,0,0,0,st-valerien swine virus
3449703,1,0,0,0,1,1,0,1,0,european brown hare syndrome virus
3436986,1,0,0,0,1,1,0,1,0,rabbit hemorrhagic disease virus
26201226,1,0,0,0,1,1,0,0,0,nacovirus a
26745809,1,0,0,0,1,1,0,0,0,bovine nebovirus
4074883,1,0,0,0,1,1,0,0,0,newbury 1 virus
26205216,1,0,0,0,1,1,0,1,0,bat norovirus
3437000,1,0,0,0,1,1,0,1,0,norwalk virus
4170942,1,0,0,0,1,1,0,1,0,rhesus macaque norovirus
4172330,1,0,0,0,1,1,0,0,0,rhesus macaque recovirus
24641377,1,0,0,0,1,1,0,0,0,california sea lion sapovirus 1
3556752,1,0,0,0,1,1,0,1,0,sapporo virus
26747485,1,0,0,0,0,0,1,0,0,canine vesivirus
3436990,1,0,0,1,1,1,1,1,0,feline calicivirus
3760702,1,0,0,0,0,0,1,0,0,rabbit vesivirus
26747931,1,0,0,0,0,0,1,0,0,san miguel sea lion virus 8
3452596,1,0,0,0,0,1,1,0,0,vesicular exanthema of swine virus
3683174,0,0,,0,0,1,0,0,0,providence virus
4073256,1,0,0,0,1,1,1,1,0,alphacoronavirus 1
27581700,1,0,0,0,1,1,1,1,0,anlong ms bat coronavirus
26205152,1,0,0,0,1,1,1,1,0,bat coronavirus hku10
27512803,1,0,0,0,1,1,1,1,0,ferret coronavirus
3435981,1,0,0,0,1,1,1,1,0,human coronavirus 229e
3738341,1,0,0,0,1,1,1,1,0,human coronavirus nl63
26302948,1,0,0,0,1,1,1,1,0,lucheng rn rat coronavirus
27304458,1,0,0,0,1,1,1,1,0,lushi ml bat coronavirus
4073260,1,0,0,0,1,1,1,1,0,miniopterus bat coronavirus hku8
27304460,1,0,0,0,1,1,1,1,0,neixiang md bat coronavirus
3442103,1,0,0,0,1,1,1,1,0,porcine epidemic diarrhea virus
4073257,1,0,0,0,1,1,1,1,0,rhinolophus bat coronavirus hku2
4073258,1,0,0,0,1,1,1,1,0,scotophilus bat coronavirus 512
27304464,1,0,0,0,1,1,1,1,0,wencheng sm shrew coronavirus
27457890,1,0,0,0,1,1,1,1,0,alpaca coronavirus
26205114,1,0,0,0,1,1,1,1,0,bat betacoronavirus
4073262,1,0,0,0,1,1,1,1,0,betacoronavirus 1
27332472,1,0,0,0,1,1,1,1,0,china rattus coronavirus hku24
3748805,1,0,0,0,1,1,1,1,0,human coronavirus hku1
27581703,1,0,0,0,1,1,1,1,0,longquan aa mouse coronavirus
26302946,1,0,0,0,1,1,1,1,0,longquan rl rat coronavirus
25865473,1,0,0,0,1,1,1,1,0,middle east respiratory syndrome-related coronavirus
4073263,1,0,0,0,1,1,1,1,0,murine coronavirus
4073266,1,0,0,0,1,1,1,1,0,pipistrellus bat coronavirus hku5
27724327,1,0,0,0,1,1,1,1,0,rousettus bat coronavirus gccdc1
4073264,1,0,0,0,1,1,1,1,0,rousettus bat coronavirus hku9
4073267,1,0,0,0,1,1,1,1,0,severe acute respiratory syndrome-related coronavirus
4073265,1,0,0,0,1,1,1,1,0,tylonycteris bat coronavirus hku4
4245730,1,0,0,0,1,1,1,1,0,zaria bat coronavirus
26205126,1,0,0,0,1,1,1,0,0,bat coronavirus
