"species","fam_links","VirusFamily","association","status","new_links","gen","fam","clade","MSW3_sciName_matched","tip"
"Myotis emarginatus","Myotis emarginatus-papillomaviridae","papillomaviridae",NA,0,"Myotis emarginatus-papillomaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-paramyxoviridae","paramyxoviridae",1,1,"Myotis emarginatus-paramyxoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-partitiviridae","partitiviridae",NA,0,"Myotis emarginatus-partitiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-parvoviridae","parvoviridae",NA,0,"Myotis emarginatus-parvoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-peribunyaviridae","peribunyaviridae",NA,0,"Myotis emarginatus-peribunyaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-phenuiviridae","phenuiviridae",NA,0,"Myotis emarginatus-phenuiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-picobirnaviridae","picobirnaviridae",NA,0,"Myotis emarginatus-picobirnaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-picornaviridae","picornaviridae",NA,0,"Myotis emarginatus-picornaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-polyomaviridae","polyomaviridae",1,1,"Myotis emarginatus-polyomaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-poxviridae","poxviridae",NA,0,"Myotis emarginatus-poxviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-qinviridae","qinviridae",NA,0,"Myotis emarginatus-qinviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-retroviridae","retroviridae",NA,0,"Myotis emarginatus-retroviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-rhabdoviridae","rhabdoviridae",NA,0,"Myotis emarginatus-rhabdoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-sedoreoviridae","sedoreoviridae",NA,0,"Myotis emarginatus-sedoreoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-smacoviridae","smacoviridae",NA,0,"Myotis emarginatus-smacoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-spinareoviridae","spinareoviridae",1,1,"Myotis emarginatus-spinareoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-togaviridae","togaviridae",NA,0,"Myotis emarginatus-togaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-totiviridae","totiviridae",NA,0,"Myotis emarginatus-totiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis emarginatus","Myotis emarginatus-tymoviridae","tymoviridae",NA,0,"Myotis emarginatus-tymoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_emarginatus","Myotis_emarginatus"
"Myotis escalerai","Myotis escalerai-adamaviridae","adamaviridae",NA,0,"Myotis escalerai-adamaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-adenoviridae","adenoviridae",NA,0,"Myotis escalerai-adenoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-adintoviridae","adintoviridae",NA,0,"Myotis escalerai-adintoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-anelloviridae","anelloviridae",NA,0,"Myotis escalerai-anelloviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-arenaviridae","arenaviridae",NA,0,"Myotis escalerai-arenaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-artoviridae","artoviridae",NA,0,"Myotis escalerai-artoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-astroviridae","astroviridae",NA,0,"Myotis escalerai-astroviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-birnaviridae","birnaviridae",NA,0,"Myotis escalerai-birnaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-bornaviridae","bornaviridae",NA,0,"Myotis escalerai-bornaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-botourmiaviridae","botourmiaviridae",NA,0,"Myotis escalerai-botourmiaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-caliciviridae","caliciviridae",NA,0,"Myotis escalerai-caliciviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-chuviridae","chuviridae",NA,0,"Myotis escalerai-chuviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-circoviridae","circoviridae",NA,0,"Myotis escalerai-circoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-coronaviridae","coronaviridae",NA,0,"Myotis escalerai-coronaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-filoviridae","filoviridae",NA,0,"Myotis escalerai-filoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-flaviviridae","flaviviridae",NA,0,"Myotis escalerai-flaviviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-geminiviridae","geminiviridae",NA,0,"Myotis escalerai-geminiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-genomoviridae","genomoviridae",NA,0,"Myotis escalerai-genomoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-hantaviridae","hantaviridae",NA,0,"Myotis escalerai-hantaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-hepadnaviridae","hepadnaviridae",NA,0,"Myotis escalerai-hepadnaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-hepeviridae","hepeviridae",NA,0,"Myotis escalerai-hepeviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-kolmioviridae","kolmioviridae",NA,0,"Myotis escalerai-kolmioviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-mahapunaviridae","mahapunaviridae",NA,0,"Myotis escalerai-mahapunaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-matonaviridae","matonaviridae",NA,0,"Myotis escalerai-matonaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-nairoviridae","nairoviridae",NA,0,"Myotis escalerai-nairoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-nodaviridae","nodaviridae",NA,0,"Myotis escalerai-nodaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-nyamiviridae","nyamiviridae",NA,0,"Myotis escalerai-nyamiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-orthoherpesviridae","orthoherpesviridae",1,1,"Myotis escalerai-orthoherpesviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-orthomyxoviridae","orthomyxoviridae",NA,0,"Myotis escalerai-orthomyxoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-papillomaviridae","papillomaviridae",NA,0,"Myotis escalerai-papillomaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-paramyxoviridae","paramyxoviridae",NA,0,"Myotis escalerai-paramyxoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-partitiviridae","partitiviridae",NA,0,"Myotis escalerai-partitiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-parvoviridae","parvoviridae",NA,0,"Myotis escalerai-parvoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-peribunyaviridae","peribunyaviridae",NA,0,"Myotis escalerai-peribunyaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-phenuiviridae","phenuiviridae",NA,0,"Myotis escalerai-phenuiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-picobirnaviridae","picobirnaviridae",NA,0,"Myotis escalerai-picobirnaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-picornaviridae","picornaviridae",NA,0,"Myotis escalerai-picornaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-polyomaviridae","polyomaviridae",NA,0,"Myotis escalerai-polyomaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-poxviridae","poxviridae",NA,0,"Myotis escalerai-poxviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-qinviridae","qinviridae",NA,0,"Myotis escalerai-qinviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-retroviridae","retroviridae",NA,0,"Myotis escalerai-retroviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-rhabdoviridae","rhabdoviridae",NA,0,"Myotis escalerai-rhabdoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-sedoreoviridae","sedoreoviridae",NA,0,"Myotis escalerai-sedoreoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-smacoviridae","smacoviridae",NA,0,"Myotis escalerai-smacoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-spinareoviridae","spinareoviridae",NA,0,"Myotis escalerai-spinareoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-togaviridae","togaviridae",NA,0,"Myotis escalerai-togaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-totiviridae","totiviridae",NA,0,"Myotis escalerai-totiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis escalerai","Myotis escalerai-tymoviridae","tymoviridae",NA,0,"Myotis escalerai-tymoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,"Myotis_escalerai"
"Myotis evotis","Myotis evotis-adamaviridae","adamaviridae",NA,0,"Myotis evotis-adamaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-adenoviridae","adenoviridae",NA,0,"Myotis evotis-adenoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-adintoviridae","adintoviridae",NA,0,"Myotis evotis-adintoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-anelloviridae","anelloviridae",NA,0,"Myotis evotis-anelloviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-arenaviridae","arenaviridae",NA,0,"Myotis evotis-arenaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-artoviridae","artoviridae",NA,0,"Myotis evotis-artoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-astroviridae","astroviridae",NA,0,"Myotis evotis-astroviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-birnaviridae","birnaviridae",NA,0,"Myotis evotis-birnaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-bornaviridae","bornaviridae",NA,0,"Myotis evotis-bornaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-botourmiaviridae","botourmiaviridae",NA,0,"Myotis evotis-botourmiaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-caliciviridae","caliciviridae",NA,0,"Myotis evotis-caliciviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-chuviridae","chuviridae",NA,0,"Myotis evotis-chuviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-circoviridae","circoviridae",NA,0,"Myotis evotis-circoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-coronaviridae","coronaviridae",NA,0,"Myotis evotis-coronaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-filoviridae","filoviridae",NA,0,"Myotis evotis-filoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-flaviviridae","flaviviridae",NA,0,"Myotis evotis-flaviviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-geminiviridae","geminiviridae",NA,0,"Myotis evotis-geminiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-genomoviridae","genomoviridae",NA,0,"Myotis evotis-genomoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-hantaviridae","hantaviridae",NA,0,"Myotis evotis-hantaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-hepadnaviridae","hepadnaviridae",NA,0,"Myotis evotis-hepadnaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-hepeviridae","hepeviridae",NA,0,"Myotis evotis-hepeviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-kolmioviridae","kolmioviridae",NA,0,"Myotis evotis-kolmioviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-mahapunaviridae","mahapunaviridae",NA,0,"Myotis evotis-mahapunaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-matonaviridae","matonaviridae",NA,0,"Myotis evotis-matonaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-nairoviridae","nairoviridae",NA,0,"Myotis evotis-nairoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-nodaviridae","nodaviridae",NA,0,"Myotis evotis-nodaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-nyamiviridae","nyamiviridae",NA,0,"Myotis evotis-nyamiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-orthoherpesviridae","orthoherpesviridae",NA,0,"Myotis evotis-orthoherpesviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-orthomyxoviridae","orthomyxoviridae",NA,0,"Myotis evotis-orthomyxoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-papillomaviridae","papillomaviridae",NA,0,"Myotis evotis-papillomaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-paramyxoviridae","paramyxoviridae",NA,0,"Myotis evotis-paramyxoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-partitiviridae","partitiviridae",NA,0,"Myotis evotis-partitiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-parvoviridae","parvoviridae",NA,0,"Myotis evotis-parvoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-peribunyaviridae","peribunyaviridae",NA,0,"Myotis evotis-peribunyaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-phenuiviridae","phenuiviridae",NA,0,"Myotis evotis-phenuiviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-picobirnaviridae","picobirnaviridae",NA,0,"Myotis evotis-picobirnaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-picornaviridae","picornaviridae",NA,0,"Myotis evotis-picornaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-polyomaviridae","polyomaviridae",NA,0,"Myotis evotis-polyomaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-poxviridae","poxviridae",NA,0,"Myotis evotis-poxviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-qinviridae","qinviridae",NA,0,"Myotis evotis-qinviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-retroviridae","retroviridae",NA,0,"Myotis evotis-retroviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-rhabdoviridae","rhabdoviridae",1,1,"Myotis evotis-rhabdoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-sedoreoviridae","sedoreoviridae",NA,0,"Myotis evotis-sedoreoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-smacoviridae","smacoviridae",NA,0,"Myotis evotis-smacoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-spinareoviridae","spinareoviridae",NA,0,"Myotis evotis-spinareoviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
"Myotis evotis","Myotis evotis-togaviridae","togaviridae",NA,0,"Myotis evotis-togaviridae","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_evotis","Myotis_evotis"
